보증금,월세,전용면적,노후도,해당층,전체층,엘리베이터,위도,경도,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m),남향,풀옵션,is_outlier,outlier_reason,PC1,PC2,cluster_0,cluster_1,cluster_2,cluster_3
100,27.0,26.44,6.0,3,3,0,35.83897703938851,128.75123075529615,334.0,219.0,110.0,305.0,1566.0,98.0,319.0,1,1,0,,0.12928436490550713,-0.4191789178337171,0,0,1,0
100,30.0,29.75,6.0,2,3,0,35.84095127120123,128.7530316192216,520.0,202.0,157.0,354.0,1811.0,72.0,76.0,0,1,0,,0.3744908799731815,-0.4822787937251396,0,0,1,0
200,32.0,29.75,6.0,1,3,0,35.8417980588533,128.753525483805,617.0,147.0,206.0,402.0,1896.0,42.0,83.0,0,1,0,,0.47183802138978725,-0.39268173551875857,0,0,1,0
200,35.0,23.14,6.0,4,4,0,35.8395670517361,128.756542236264,494.0,181.0,46.0,68.0,2032.0,46.0,162.0,0,1,0,,-0.4568923604617384,0.23170810598316982,1,0,0,0
100,32.0,23.14,6.0,2,3,0,35.8393915726948,128.753676025275,354.0,21.0,13.0,180.0,1786.0,42.0,187.0,0,1,0,,-0.5087483713063798,-0.07654014884571017,1,0,0,0
100,35.0,26.44,6.0,3,3,0,35.8390759800663,128.753461241684,316.0,21.0,2.0,172.0,1754.0,2.0,224.0,1,1,0,,-0.3878020577850429,-0.02311821705721266,1,0,0,0
70,22.0,29.75,6.0,2,3,0,35.8430808054287,128.747248176902,910.0,96.0,140.0,882.0,1542.0,30.0,51.0,0,1,0,,0.3375514860917937,0.0078394475448719,0,1,0,0
200,32.0,29.75,24.0,2,3,0,35.8418076399948,128.753523481299,618.0,147.0,207.0,402.0,1897.0,41.0,84.0,1,1,0,,0.47234326754102657,-0.3882388871122908,0,0,1,0
100,30.0,34.0,6.0,3,4,0,35.823190757478,128.754708653194,1465.0,173.0,118.0,252.0,2045.0,111.0,252.0,1,1,0,,0.07336670113009415,-0.2351855224595248,0,0,1,0
200,32.0,29.8,6.0,4,4,0,35.8387121922086,128.751521744344,296.0,199.0,74.0,265.0,1577.0,78.0,280.0,1,1,0,,-0.18280704784324486,-0.2975721695362978,1,0,0,0
200,43.0,29.8,6.0,3,3,0,35.8395600746942,128.753491376098,370.0,42.0,12.0,205.0,1778.0,55.0,171.0,1,1,0,,-0.520767708862345,-0.09212307380087914,1,0,0,0
100,30.0,29.8,6.0,3,4,0,35.8383520873484,128.759472146022,639.0,457.0,39.0,175.0,2241.0,35.0,194.0,1,1,0,,0.22492069579324883,0.5524453868095298,0,1,0,0
100,32.0,20.0,6.0,1,3,0,35.8381763534472,128.750849942273,278.0,276.0,82.0,269.0,1498.0,43.0,296.0,0,1,0,,0.0046725913100509765,-0.17722498489352492,0,0,1,0
150,36.0,36.36,6.0,3,3,0,35.8406623834553,128.755215545202,532.0,107.0,51.0,206.0,1971.0,60.0,125.0,1,0,0,,-0.5198689407019013,-0.0902941994896931,0,1,0,0
100,30.0,29.8,7.0,2,3,0,35.8393289124996,128.752541949718,341.0,100.0,80.0,258.0,1689.0,39.0,227.0,1,1,0,,-0.3509291021125767,-0.3607497962298672,1,0,0,0
150,28.0,29.8,6.0,3,4,0,35.8386689234406,128.758481141697,573.0,362.0,94.0,87.0,2165.0,104.0,159.0,1,1,0,,0.1932962580707552,0.4574785288823379,0,1,0,0
150,35.0,29.8,6.0,3,3,0,35.8417424315828,128.753422440646,610.0,155.0,204.0,406.0,1885.0,37.0,83.0,1,1,0,,0.47021788996093655,-0.3909015907552218,0,0,1,0
150,30.0,25.0,12.0,3,4,0,35.8401373164019,128.755849512546,507.0,145.0,47.0,131.0,1998.0,47.0,203.0,1,1,0,,-0.5269484338731297,0.0836362369057554,1,0,0,0
100,27.0,23.0,7.0,2,4,0,35.8396364764127,128.755997171813,469.0,134.0,59.0,113.0,1989.0,31.0,203.0,1,1,0,,-0.49901364750857263,0.05167586015369945,1,0,0,0
50,22.0,29.8,6.0,3,3,0,35.8448068186837,128.757410621619,1033.0,350.0,189.0,518.0,2371.0,41.0,308.0,1,1,0,,0.5377154465358965,-0.0534647479682552,0,0,1,0
50,27.0,40.0,6.0,1,3,0,35.8436231184185,128.748863422573,893.0,173.0,20.0,820.0,1687.0,58.0,143.0,1,0,0,,0.2898450492493168,0.03479781169730596,0,1,0,0
100,25.0,29.8,6.0,2,3,0,35.8449313719771,128.757390902865,1046.0,345.0,183.0,532.0,2378.0,54.0,318.0,1,1,0,,0.5493475706417141,-0.05844620441958695,0,0,1,0
200,35.0,27.0,7.0,2,3,0,35.8393289124996,128.752541949718,341.0,100.0,80.0,258.0,1689.0,39.0,227.0,1,1,0,,-0.3509291021125767,-0.3607497962298672,1,0,0,0
100,30.0,30.0,6.0,2,3,0,35.8212893435649,128.756228640919,1694.0,69.0,118.0,163.0,2276.0,55.0,136.0,1,1,0,,-0.18465597887162735,-0.08998204611681132,0,1,0,0
300,38.0,30.0,6.0,2,4,0,35.8224885863748,128.757977150293,1601.0,275.0,235.0,360.0,2338.0,166.0,342.0,1,1,0,,0.583804890206746,-0.07824364473076477,0,0,1,0
50,20.0,26.44,6.0,2,3,0,35.8430215111795,128.755500172089,787.0,159.0,90.0,391.0,2119.0,152.0,251.0,0,1,0,,0.18973582568781472,-0.1637021089372897,0,0,1,0
100,32.0,45.0,6.0,2,4,0,35.8428263094505,128.758095704825,868.0,298.0,164.0,292.0,2311.0,94.0,181.0,1,1,0,,0.5047604566268651,-0.02787870949081866,0,1,0,0
50,22.0,29.8,6.0,2,3,0,35.8436231184185,128.748863422573,893.0,173.0,20.0,820.0,1687.0,58.0,143.0,1,1,0,,0.2898450492493168,0.03479781169730596,0,0,1,0
100,25.0,26.0,6.0,4,4,0,35.8394183312754,128.764158287098,1077.0,125.0,125.0,193.0,2680.0,78.0,116.0,1,1,0,,0.07220295313170737,0.14005081492597557,0,1,0,0
100,32.0,29.8,6.0,2,4,0,35.8406849670364,128.757098108991,622.0,205.0,52.0,99.0,2126.0,43.0,100.0,1,1,0,,-0.380494041424453,0.28615184468849714,1,0,0,0
100,27.0,29.8,6.0,3,3,0,35.8425321797142,128.753533346217,698.0,176.0,250.0,451.0,1940.0,77.0,159.0,1,1,0,,0.5662362385903676,-0.2659983157884271,0,0,1,0
100,30.0,29.8,14.0,2,4,0,35.8383520873484,128.759472146022,639.0,457.0,39.0,175.0,2241.0,35.0,194.0,1,1,0,,0.22492069579324883,0.5524453868095298,0,0,1,0
200,37.0,27.0,6.0,2,4,0,35.8396223612985,128.757048882309,530.0,227.0,70.0,26.0,2077.0,80.0,121.0,1,1,0,,-0.2549882686420818,0.32011737701548637,1,0,0,0
100,32.0,20.0,6.0,3,4,0,35.8408197089072,128.755382805088,554.0,92.0,45.0,202.0,1992.0,41.0,133.0,0,1,0,,-0.5344725457740661,-0.06275385241643561,1,0,0,0
200,33.0,20.0,6.0,4,4,0,35.8387364479259,128.751545407325,298.0,196.0,76.0,266.0,1580.0,79.0,280.0,0,1,0,,-0.17747384643837683,-0.31101970721393474,1,0,0,0
100,32.0,20.0,6.0,2,3,0,35.8389804903939,128.751216554929,335.0,220.0,111.0,306.0,1565.0,98.0,321.0,0,1,0,,0.1377021881962684,-0.4211071261175506,0,0,1,0
100,25.0,29.8,6.0,4,4,0,35.8390799865801,128.766296873376,1251.0,175.0,95.0,304.0,2857.0,48.0,36.0,1,1,0,,0.12322261002308087,0.2742066895996858,0,1,0,0
200,38.0,20.0,6.0,2,4,0,35.8404779001754,128.756894002318,592.0,203.0,26.0,81.0,2100.0,69.0,110.0,0,1,0,,-0.410684748248293,0.33434386036134367,1,0,0,0
100,28.0,29.8,6.0,3,3,0,35.8395735526315,128.752289694324,370.0,128.0,115.0,291.0,1680.0,19.0,218.0,1,1,0,,-0.07931520809722266,-0.42058450366865413,0,0,1,0
150,30.0,29.8,6.0,1,3,0,35.8396658918377,128.752760963793,377.0,94.0,77.0,262.0,1723.0,61.0,185.0,1,1,0,,-0.3674984704084167,-0.37058334528087733,1,0,0,0
200,31.0,29.8,6.0,2,4,0,35.8404779001754,128.756894002318,592.0,203.0,26.0,81.0,2100.0,69.0,110.0,1,1,0,,-0.410684748248293,0.33434386036134367,1,0,0,0
200,30.0,29.8,13.0,2,5,1,35.841625403102,128.758512990787,783.0,304.0,107.0,159.0,2285.0,50.0,59.0,1,1,0,,0.12239613852543106,0.3362095554744581,0,0,0,1
200,33.0,26.44,6.0,2,3,0,35.8393039567616,128.752924536222,337.0,65.0,55.0,226.0,1720.0,55.0,213.0,1,1,0,,-0.498486625916464,-0.2674375524387385,1,0,0,0
100,35.0,29.8,6.0,2,3,0,35.8396757827131,128.751891320114,388.0,166.0,146.0,328.0,1653.0,33.0,235.0,1,1,0,,0.19152922687049648,-0.49316479962170856,0,0,1,0
200,38.0,45.0,6.0,2,4,1,35.8428592104078,128.758335154264,883.0,319.0,186.0,295.0,2332.0,90.0,160.0,1,0,0,,0.5614095721390719,-0.035335809055055595,0,0,0,1
200,38.0,28.0,6.0,3,4,0,35.8399179068708,128.753084131462,405.0,94.0,66.0,259.0,1762.0,100.0,146.0,1,1,0,,-0.3471593572920157,-0.31008876960666487,1,0,0,0
100,32.0,23.14,7.0,1,4,0,35.8378024582002,128.754433967554,221.0,172.0,14.0,72.0,1788.0,63.0,103.0,1,1,0,,-0.4852496775476835,0.16011117268457595,1,0,0,0
200,37.0,34.0,6.0,1,3,0,35.8208633302518,128.755942314591,1736.0,20.0,71.0,133.0,2283.0,108.0,84.0,1,1,0,,-0.3214141825730155,0.011728002947230847,0,1,0,0
70,25.0,19.83,7.0,2,3,0,35.8293214585443,128.739881199876,543.0,180.0,143.0,359.0,567.0,214.0,196.0,1,1,0,,0.3380338402719313,-0.05283693356324765,0,0,1,0
200,45.0,20.0,6.0,1,3,0,35.8389684806623,128.75269515277,300.0,89.0,40.0,223.0,1686.0,48.0,240.0,0,1,0,,-0.5172687819276008,-0.20437054056041318,1,0,0,0
100,33.0,20.0,6.0,2,3,0,35.8412605469108,128.757594883716,700.0,225.0,91.0,133.0,2193.0,41.0,110.0,0,1,0,,-0.167970122378831,0.2167429177402888,1,0,0,0
200,45.0,20.0,6.0,2,3,0,35.8393226755748,128.753160894204,340.0,45.0,39.0,210.0,1740.0,39.0,204.0,0,1,0,,-0.5224776404035159,-0.18382928988376568,1,0,0,0
200,33.0,20.0,6.0,2,4,0,35.8407867376246,128.755141590639,542.0,93.0,62.0,218.0,1971.0,63.0,113.0,0,1,0,,-0.48365576056526466,-0.15892103200534735,1,0,0,0
200,35.0,20.0,6.0,2,3,0,35.8406028435541,128.753992208087,492.0,147.0,68.0,282.0,1869.0,154.0,53.0,0,1,0,,-0.05335595869039268,-0.16624262254544925,1,0,0,0
100,30.0,26.45,6.0,3,3,0,35.8385750023731,128.754032105073,277.0,78.0,56.0,100.0,1781.0,75.0,176.0,1,1,0,,-0.5479749654698772,-0.1056099936532623,1,0,0,0
100,30.0,30.0,6.0,2,4,0,35.8208147397051,128.755184998559,1732.0,49.0,21.0,66.0,2231.0,66.0,46.0,1,1,0,,-0.48212932548420745,0.16438079296114372,0,1,0,0
200,33.0,33.05,14.0,4,4,0,35.8387143682521,128.751533191002,296.0,197.0,73.0,265.0,1578.0,77.0,279.0,1,1,0,,-0.19296587656577152,-0.2967613457687045,0,0,1,0
100,28.0,30.0,6.0,1,3,0,35.8230278037711,128.755080930718,1487.0,197.0,89.0,239.0,2083.0,77.0,270.0,1,1,0,,-0.1430925071592201,-0.05381506415232377,0,0,1,0
100,29.0,23.14,6.0,2,4,0,35.8307521424169,128.747453059479,686.0,700.0,138.0,857.0,1105.0,164.0,181.0,1,1,0,,0.3169736881255929,0.13623742969659355,0,0,1,0
200,35.0,33.05,11.0,4,4,0,35.8405656533684,128.756210997979,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,1,1,0,,-0.5172579577371907,0.1438072437672589,1,0,0,0
100,30.0,33.06,24.0,1,3,0,35.8409511039156,128.753030730161,520.0,202.0,157.0,354.0,1810.0,72.0,76.0,1,1,0,,0.3744468055419399,-0.48263503016967746,0,0,1,0
100,30.0,33.06,23.0,2,3,0,35.8422054255653,128.751155317314,677.0,365.0,108.0,566.0,1743.0,0.0,117.0,0,1,0,,0.38578544395962866,-0.055901058417250266,0,0,1,0
100,28.0,26.45,7.134969325153374,1,3,0,35.8396364764134,128.755997171813,469.0,134.0,59.0,113.0,1989.0,31.0,203.0,0,1,0,,-0.49901364750857263,0.05167586015369945,1,0,0,0
200,35.0,26.45,6.0,3,4,1,35.8391852508878,128.758433000592,598.0,350.0,143.0,47.0,2178.0,70.0,106.0,1,1,0,,0.27776651128211266,0.31338572961319416,0,0,0,1
200,35.0,25.5,6.0,4,4,0,35.8379011490158,128.765278386044,1134.0,265.0,70.0,377.0,2738.0,93.0,101.0,1,0,0,,0.24291322512657978,0.3381238877531842,0,1,0,0
150,30.0,27.0,6.0,3,4,0,35.8390834877691,128.759979448065,714.0,476.0,132.0,185.0,2307.0,62.0,142.0,1,1,0,,0.4141988882991245,0.39757977411722456,0,1,0,0
200,40.0,20.1,6.0,3,3,0,35.8395600746942,128.753491376098,370.0,42.0,12.0,205.0,1778.0,55.0,171.0,1,1,0,,-0.520767708862345,-0.09212307380087914,1,0,0,0
200,35.0,27.0,6.0,3,3,0,35.8408817488998,128.753960832477,522.0,135.0,97.0,312.0,1880.0,135.0,23.0,0,1,0,,0.024673530952139304,-0.32656265992858047,1,0,0,0
150,33.0,22.5,7.0,3,3,0,35.8402857670629,128.753193823108,447.0,127.0,97.0,284.0,1789.0,115.0,106.0,1,1,0,,-0.08724955277730642,-0.38920911007249237,1,0,0,0
200,45.0,26.44,6.0,2,3,0,35.83914658974855,128.7539392244491,334.0,28.0,15.0,144.0,1797.0,45.0,214.0,0,1,0,,-0.5343888994963614,-0.0516791778826622,1,0,0,0
200,37.0,23.14,7.0,2,3,0,35.8386598910617,128.753933155839,282.0,66.0,44.0,112.0,1776.0,62.0,185.0,0,1,0,,-0.5793815286312732,-0.09386145908281232,1,0,0,0
200,37.0,27.0,6.0,4,4,0,35.8409524353182,128.756665752015,623.0,157.0,82.0,138.0,2102.0,75.0,148.0,1,1,0,,-0.34720349355276925,0.042563838102868096,1,0,0,0
200,36.0,27.0,6.0,4,4,0,35.8388317018315,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,1,1,0,,-0.534559769586995,-0.09972234579386668,1,0,0,0
100,30.0,29.75,6.0,2,4,0,35.8208147397044,128.755184998559,1732.0,49.0,21.0,66.0,2231.0,66.0,46.0,1,1,0,,-0.48212932548420745,0.16438079296114372,0,1,0,0
200,35.0,30.0,6.0,2,4,0,35.8379011490158,128.765278386044,1134.0,265.0,70.0,377.0,2738.0,93.0,101.0,1,1,0,,0.24291322512657978,0.3381238877531842,0,1,0,0
300,45.0,27.0,6.0,2,4,1,35.8383084411914,128.758945069379,593.0,413.0,36.0,144.0,2194.0,79.0,193.0,1,1,0,,0.15392894632610674,0.5845336894897746,0,0,0,1
200,35.0,23.14,6.0,2,4,0,35.8401097306666,128.756300327019,527.0,178.0,57.0,91.0,2034.0,70.0,164.0,1,1,0,,-0.43807193476792095,0.17864022780854272,1,0,0,0
200,28.0,25.5,6.0,2,4,0,35.8194666384794,128.736840731336,1672.0,72.0,124.0,140.0,1508.0,228.0,128.0,1,0,0,,0.21768325303497935,-0.07992436694519331,0,1,0,0
200,30.0,25.5,6.0,3,4,0,35.8152282650315,128.761548879793,2468.0,168.0,119.0,478.0,3068.0,176.0,199.0,1,0,0,,0.4049285437915964,0.1669496317629858,0,1,0,0
150,32.0,20.1,7.0,1,3,0,35.8397815652299,128.7522565321,393.0,140.0,124.0,306.0,1688.0,38.0,203.0,0,1,0,,0.004049174917020439,-0.48226411560602817,1,0,0,0
50,24.0,20.1,6.0,3,3,0,35.8430124816927,128.754958666691,773.0,155.0,132.0,412.0,2077.0,155.0,227.0,1,1,0,,0.37271184188283607,-0.2789091130083521,0,0,1,0
300,45.0,40.0,6.0,4,4,0,35.8386203543511,128.760216336297,713.0,473.0,109.0,219.0,2313.0,41.0,196.0,1,1,0,,0.37497251092497985,0.43807178205002045,0,1,0,0
100,28.0,28.5,6.0,3,3,0,35.8411683218783,128.752002061,549.0,264.0,232.0,428.0,1743.0,31.0,168.0,0,1,0,,0.5511474108695293,-0.2709724634160105,0,0,1,0
100,28.0,20.0,6.0,3,3,0,35.8418565810814,128.750346600252,660.0,380.0,78.0,586.0,1661.0,83.0,90.0,1,1,0,,0.3942414924346464,-0.03474631572481976,1,0,0,0
100,29.0,30.0,6.0,3,4,0,35.8234871028861,128.753871606094,1425.0,139.0,173.0,289.0,1964.0,188.0,225.0,1,1,0,,0.42609685191882024,-0.22508359674387138,0,0,1,0
300,36.0,40.0,6.0,3,4,1,35.8280677151368,128.737490156119,745.0,118.0,97.0,136.0,576.0,32.0,240.0,1,1,0,,0.09571626533928058,-0.1466206108192401,0,0,0,1
100,28.0,39.67,6.0,4,4,0,35.8325397127697,128.745785119437,459.0,529.0,15.0,829.0,928.0,214.0,161.0,1,1,0,,0.3085111951200323,0.1324071391055062,0,1,0,0
200,40.0,33.05,6.0,2,4,1,35.8149696639782,128.755685157312,2383.0,82.0,58.0,250.0,2706.0,148.0,123.0,1,0,0,,0.018360577623482734,0.19581532239441254,0,0,0,1
200,35.0,39.67,6.0,2,4,0,35.8203416977442,128.732879090393,1578.0,93.0,86.0,219.0,1426.0,205.0,174.0,1,0,0,,0.1197234172017112,-0.1560949618339278,0,1,0,0
100,24.0,39.67,6.0,1,3,0,35.815826834409,128.763923521216,2483.0,367.0,196.0,654.0,3194.0,334.0,107.0,1,0,0,,0.3373581636473271,0.15669325988227054,0,1,0,0
200,40.0,26.45,6.0,1,4,0,35.8385243350281,128.757628464729,497.0,292.0,109.0,93.0,2087.0,137.0,202.0,0,1,0,,0.17464338578880848,0.24043258983629995,1,0,0,0
150,36.0,27.0,6.0,2,3,0,35.8388113370622,128.754342753277,312.0,64.0,54.0,92.0,1817.0,85.0,207.0,1,1,0,,-0.5340485671814078,-0.08678686293130064,1,0,0,0
200,42.0,26.45,6.0,2,4,0,35.8398192414954,128.755083308001,442.0,70.0,46.0,178.0,1921.0,54.0,177.0,1,1,0,,-0.5674281739711058,-0.10471868504895748,1,0,0,0
50,20.0,20.1,6.0,2,3,0,35.8415058375031,128.752925627447,581.0,200.0,206.0,413.0,1833.0,50.0,97.0,1,1,0,,0.5359499820207023,-0.40367070650600045,0,0,1,0
100,35.0,26.44,6.0,3,3,0,35.839138815754886,128.75249593451022,320.0,103.0,66.0,248.0,1677.0,48.0,247.0,0,1,0,,-0.4210029636549663,-0.3181093280094963,1,0,0,0
150,34.0,23.14,7.0,2,3,0,35.8385858757984,128.755058456559,324.0,97.0,22.0,41.0,1869.0,134.0,203.0,0,1,0,,-0.3577483053708567,0.10114220586655498,1,0,0,0
300,33.0,33.05,7.0,2,4,0,35.8243794568835,128.723645511913,1156.0,199.0,89.0,126.0,1200.0,72.0,154.0,1,0,0,,-0.11905981014095349,-0.2397868073974089,0,1,0,0
100,26.0,33.05,6.0,2,3,0,35.8158268344098,128.763923521215,2483.0,367.0,196.0,654.0,3194.0,334.0,107.0,1,0,0,,0.3373581636473271,0.15669325988227054,0,1,0,0
100,24.0,33.05,6.0,1,3,0,35.8158268344098,128.763923521215,2483.0,367.0,196.0,654.0,3194.0,334.0,107.0,1,0,0,,0.3373581636473271,0.15669325988227054,0,1,0,0
100,28.0,33.05,6.0,3,4,0,35.8158268344098,128.763923521215,2483.0,367.0,196.0,654.0,3194.0,334.0,107.0,1,1,0,,0.3373581636473271,0.15669325988227054,0,1,0,0
200,42.0,30.0,6.0,3,4,1,35.8409388484148,128.755745886485,580.0,94.0,43.0,185.0,2027.0,12.0,162.0,1,1,0,,-0.48277149855534895,-0.0016619139296324493,0,0,0,1
100,23.0,25.5,29.0,2,3,0,35.826012000758,128.728327935789,894.0,364.0,24.0,241.0,1011.0,121.0,199.0,1,0,0,,0.1693767154117269,0.05934831749855056,0,0,1,0
200,35.0,29.75,6.0,3,4,0,35.84416333999101,128.69625463138928,300.0,34.0,34.0,72.0,118.0,195.0,187.0,0,0,0,,0.2467694919754018,0.07411678035091565,0,1,0,0
70,24.0,20.1,6.0,1,3,0,35.8435975057204,128.752976423364,814.0,293.0,293.0,571.0,1967.0,185.0,287.0,1,1,0,,0.4601581320500004,0.00701767633671024,0,0,1,0
70,20.0,20.1,6.0,2,3,0,35.8440733879429,128.752124071925,869.0,385.0,258.0,662.0,1939.0,203.0,245.0,1,1,0,,0.43345007031816357,0.04714187733177379,0,0,1,0
70,21.0,20.1,6.0,1,3,0,35.8432956103835,128.752718326191,781.0,287.0,259.0,563.0,1929.0,155.0,255.0,1,1,0,,0.5474759436991676,-0.08953965981112529,0,0,1,0
70,28.0,20.1,6.0,2,3,0,35.8406769754407,128.752598835704,490.0,189.0,160.0,352.0,1762.0,46.0,122.0,1,1,0,,0.33208108638784317,-0.48359474830746946,0,0,1,0
200,37.0,27.0,6.0,3,4,0,35.8392217870554,128.759495008596,682.0,446.0,130.0,140.0,2270.0,39.0,105.0,0,1,0,,0.3622493178835319,0.406271069075001,0,1,0,0
200,30.0,28.0,16.0,2,4,0,35.8305119648581,128.730394458983,434.0,201.0,109.0,296.0,537.0,56.0,204.0,1,0,0,,0.22149198114933902,-0.2132039815809196,0,0,1,0
100,33.0,23.14,6.0,3,3,0,35.8390759800663,128.753461241684,316.0,21.0,2.0,172.0,1754.0,2.0,224.0,0,1,0,,-0.3878020577850429,-0.02311821705721266,1,0,0,0
200,30.0,26.45,7.0,4,4,0,35.8379224373469,128.754239954949,221.0,153.0,1.0,80.0,1775.0,67.0,110.0,1,1,0,,-0.48336554066462956,0.1432262284052165,1,0,0,0
150,29.0,23.14,6.0,2,3,0,35.8388113370622,128.754342753277,312.0,64.0,54.0,92.0,1817.0,85.0,207.0,1,1,0,,-0.5340485671814078,-0.08678686293130064,1,0,0,0
200,35.0,40.0,6.0,4,4,0,35.8314500261897,128.748694455965,655.0,796.0,13.0,728.0,1201.0,28.0,129.0,1,1,0,,0.2917583713919379,0.13175389784272876,0,1,0,0
200,32.0,27.0,6.0,3,4,0,35.8395157336913,128.760639068462,789.0,406.0,116.0,224.0,2379.0,133.0,164.0,1,1,0,,0.42519190408469737,0.36812174701179023,0,1,0,0
200,43.0,25.5,6.0,2,3,0,35.8393274548845,128.750769223076,388.0,259.0,165.0,361.0,1545.0,124.0,339.0,0,1,0,,0.5091584525951124,-0.4126267443811472,0,0,1,0
150,35.0,29.75,11.0,2,3,0,35.838827603984,128.754715952571,329.0,61.0,63.0,74.0,1849.0,117.0,219.0,1,1,0,,-0.4090866220703813,-0.06752425493453744,1,0,0,0
100,27.0,33.06,24.0,3,3,0,35.8164702840775,128.762618412947,2372.0,284.0,82.0,645.0,3057.0,209.0,37.0,1,1,0,,0.4060488874894514,0.2038321058928772,0,1,0,0
200,35.0,20.0,6.0,2,3,0,35.8408817488998,128.753960832477,522.0,135.0,97.0,312.0,1880.0,135.0,23.0,1,1,0,,0.024673530952139304,-0.32656265992858047,1,0,0,0
200,31.0,39.67,6.0,2,4,1,35.8149696639775,128.755685157312,2383.0,82.0,58.0,250.0,2706.0,148.0,123.0,1,0,0,,0.018360577623482734,0.19581532239441254,0,0,0,1
200,42.0,29.75,11.0,3,4,1,35.840982468128,128.755831843447,588.0,95.0,49.0,182.0,2036.0,13.0,169.0,0,1,0,,-0.478111842946746,-0.010170991894658393,0,0,0,1
150,38.0,27.0,6.0,2,4,0,35.8410557143652,128.755610898279,587.0,76.0,58.0,202.0,2022.0,29.0,149.0,1,1,0,,-0.4901302675093521,-0.09351136776351332,1,0,0,0
200,42.0,27.0,6.0,3,4,0,35.8409388484141,128.755745886485,580.0,94.0,43.0,185.0,2027.0,12.0,162.0,1,1,0,,-0.48277149855534895,-0.0016619139296324493,1,0,0,0
200,30.0,27.5,6.0,4,4,0,35.8388993179307,128.758925912597,620.0,397.0,96.0,100.0,2211.0,62.0,128.0,0,1,0,,0.22661630679601855,0.5084116837702305,1,0,0,0
150,35.0,33.05,26.0,3,3,0,35.8408589934826,128.753735669256,516.0,153.0,105.0,317.0,1861.0,133.0,26.0,1,1,0,,0.09003426889311344,-0.3492399778857655,0,0,1,0
200,36.0,27.0,7.0,1,3,0,35.838657159848,128.75392889032,282.0,66.0,45.0,112.0,1776.0,62.0,185.0,0,1,0,,-0.5783021568852187,-0.09676991800427871,1,0,0,0
200,32.0,26.45,6.0,3,4,0,35.8395527876078,128.756802879509,509.0,204.0,58.0,48.0,2053.0,58.0,143.0,1,1,0,,-0.3761776044274533,0.2774885983727224,1,0,0,0
200,47.0,40.0,6.0,3,4,0,35.8386709827854,128.757465920057,493.0,273.0,99.0,84.0,2078.0,116.0,190.0,1,1,0,,0.04478178317604745,0.25693307787116154,0,1,0,0
100,34.0,29.75,7.134969325153374,2,3,0,35.8378143531169,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,0,1,0,,-0.25898646396464536,0.0006526376062916809,1,0,0,0
200,45.0,27.0,6.0,1,3,0,35.8395802688636,128.752860895366,367.0,82.0,66.0,249.0,1727.0,67.0,188.0,1,1,0,,-0.4311301916157356,-0.326648909533161,1,0,0,0
200,33.0,27.0,6.0,2,4,1,35.8400713261704,128.759110051194,704.0,397.0,78.0,75.0,2268.0,71.0,16.0,0,1,0,,0.18629969747554342,0.5818932348392715,0,0,0,1
200,42.0,40.0,6.0,2,4,0,35.8399098694701,128.754437223397,428.0,62.0,20.0,196.0,1872.0,114.0,139.0,1,1,0,,-0.43830681043777825,-0.058728698005981614,1,0,0,0
200,33.0,30.0,6.0,4,4,0,35.8382044997829,128.754782238973,276.0,130.0,20.0,24.0,1831.0,118.0,154.0,0,1,0,,-0.3938619650451254,0.14145451736111264,1,0,0,0
200,35.0,30.0,6.0,2,4,0,35.8402135342987,128.75631921638,538.0,185.0,53.0,95.0,2040.0,79.0,161.0,0,1,0,,-0.42035310246225593,0.2015494262693086,1,0,0,0
200,38.0,30.0,6.0,3,4,1,35.8392882215578,128.756432833482,465.0,170.0,14.0,92.0,2012.0,14.0,188.0,0,1,0,,-0.4272269055929828,0.22662593317567417,0,0,0,1
200,30.0,30.0,6.0,3,4,0,35.8405656533684,128.756210997979,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,0,1,0,,-0.5172579577371907,0.1438072437672589,1,0,0,0
200,28.0,19.83,6.0,3,4,0,35.840091324207,128.759578183537,740.0,435.0,42.0,116.0,2309.0,83.0,58.0,1,1,0,,0.20915725945721508,0.6177490755322484,0,1,0,0
200,29.0,19.83,6.0,3,4,0,35.837721345709,128.757911649358,483.0,353.0,124.0,178.0,2087.0,191.0,275.0,1,1,0,,0.3987927534318567,0.18244750192468068,0,0,1,0
200,36.0,30.0,7.0,1,3,0,35.8386598910617,128.753933155839,282.0,66.0,44.0,112.0,1776.0,62.0,185.0,1,1,0,,-0.5793815286312732,-0.09386145908281232,1,0,0,0
100,32.0,29.8,6.0,3,4,0,35.8394972694718,128.756193307234,468.0,149.0,38.0,100.0,2000.0,38.0,194.0,1,1,0,,-0.5231137723184018,0.14698357750934496,1,0,0,0
200,40.0,40.0,6.0,2,3,0,35.8428497159164,128.748700239429,821.0,195.0,88.0,770.0,1617.0,46.0,117.0,1,1,0,,0.34711267519783806,-0.0798631321219298,0,1,0,0
100,27.0,27.0,6.0,2,3,0,35.8413709870081,128.751668195445,576.0,299.0,195.0,465.0,1729.0,68.0,200.0,0,1,0,,0.6016594386696859,-0.3329816684381973,0,0,1,0
