보증금,월세,전용면적,노후도,해당층,전체층,엘리베이터,위도,경도,지하철역_거리(m),세탁소_거리(m),카페_거리(m),약국_거리(m),대형마트_거리(m),편의점_거리(m),버스정류장_거리(m),남향,풀옵션,is_outlier,outlier_reason,PC1,PC2,PC3,PC4,cluster
200,30.0,25.5,6.0,3,4,False,35.8152282650315,128.761548879793,2468.0,168.0,119.0,478.0,3068.0,176.0,199.0,True,False,False,,2.713235424992142,1.5142870835675695,1.4592013735499019,0.11463744515403049,2
150,32.0,20.1,7.0,1,3,False,35.8397815652299,128.7522565321,393.0,140.0,124.0,306.0,1688.0,38.0,203.0,False,True,False,,-0.7410771765277003,-0.9364270397710823,0.5063087719696859,-0.4209365558864338,1
50,24.0,20.1,6.0,3,3,False,35.8430124816927,128.754958666691,773.0,155.0,132.0,412.0,2077.0,155.0,227.0,True,True,False,,0.8697078832630979,-0.7731790289330952,0.8720204349810978,0.5349999721845543,3
300,45.0,40.0,6.0,4,4,False,35.8386203543511,128.760216336297,713.0,473.0,109.0,219.0,2313.0,41.0,196.0,True,True,False,,0.43397963145641355,-0.41856641149191154,-0.6137878319669475,-1.9249130576947704,3
100,28.0,28.5,6.0,3,3,False,35.8411683218783,128.752002061,549.0,264.0,232.0,428.0,1743.0,31.0,168.0,False,True,False,,0.7725083477218405,-1.489648389733763,0.4969700791825331,-1.2754347472623269,1
100,28.0,20.0,6.0,3,3,False,35.8418565810814,128.750346600252,660.0,380.0,78.0,586.0,1661.0,83.0,90.0,True,True,False,,1.0035718894422496,-0.8138432953204604,-1.9199366106706695,-0.44724889369817833,3
100,29.0,30.0,6.0,3,4,False,35.8234871028861,128.753871606094,1425.0,139.0,173.0,289.0,1964.0,188.0,225.0,True,True,False,,1.3587441098191022,-0.42077087364589,1.5313607992038099,0.9673975885256357,3
300,36.0,40.0,6.0,3,4,True,35.8280677151368,128.737490156119,745.0,118.0,97.0,136.0,576.0,32.0,240.0,True,True,False,,-1.847721335938327,-1.6604555630543216,0.5464584255695745,0.3977260980630777,0
100,28.0,39.67,6.0,4,4,False,35.8325397127697,128.745785119437,459.0,529.0,15.0,829.0,928.0,214.0,161.0,True,True,False,,2.0259160620971195,-2.7144917382810734,-3.0399627117109733,1.0483672027905648,2
200,40.0,33.05,6.0,2,4,True,35.8149696639782,128.755685157312,2383.0,82.0,58.0,250.0,2706.0,148.0,123.0,True,False,False,,1.1242237877780654,2.4279803346731086,0.768061150894532,0.7409266334417772,0
200,35.0,39.67,6.0,2,4,False,35.8203416977442,128.732879090393,1578.0,93.0,86.0,219.0,1426.0,205.0,174.0,True,False,False,,0.48118960810407724,0.03738087415601241,0.5571750639771649,2.0825063301820546,2
100,24.0,39.67,6.0,1,3,False,35.815826834409,128.763923521216,2483.0,367.0,196.0,654.0,3194.0,334.0,107.0,True,False,False,,5.585648549770199,1.073256267554819,0.32111839468419456,1.0872785393655429,2
200,40.0,26.45,6.0,1,4,False,35.8385243350281,128.757628464729,497.0,292.0,109.0,93.0,2087.0,137.0,202.0,False,True,False,,0.014641086519142262,-0.3721712554290021,0.09950718823060421,0.038493812489878425,1
150,36.0,27.0,6.0,2,3,False,35.8388113370622,128.754342753277,312.0,64.0,54.0,92.0,1817.0,85.0,207.0,True,True,False,,-1.642056414623608,-0.08142432773935616,0.5161190904112481,0.5822434835111935,3
200,42.0,26.45,6.0,2,4,False,35.8398192414954,128.755083308001,442.0,70.0,46.0,178.0,1921.0,54.0,177.0,True,True,False,,-1.505678539308194,0.21747071751183647,0.2117394816907425,0.18159649314618442,3
50,20.0,20.1,6.0,2,3,False,35.8415058375031,128.752925627447,581.0,200.0,206.0,413.0,1833.0,50.0,97.0,True,True,False,,0.6639530705977857,-0.6609419860221071,0.04362267984829446,-0.6585773263183817,3
100,35.0,26.44,6.0,3,3,False,35.839138815754886,128.75249593451022,320.0,103.0,66.0,248.0,1677.0,48.0,247.0,False,True,False,,-1.4191056061791527,-0.849802998811735,0.5965749557248002,-0.05986955036641248,1
150,34.0,23.14,7.0,2,3,False,35.8385858757984,128.755058456559,324.0,97.0,22.0,41.0,1869.0,134.0,203.0,False,True,False,,-1.5021621720731058,0.1395686532614232,0.1594150827324706,1.1260975153569897,1
300,33.0,33.05,7.0,2,4,False,35.8243794568835,128.723645511913,1156.0,199.0,89.0,126.0,1200.0,72.0,154.0,True,False,False,,-0.7365965769724304,-0.2938694494988348,-0.15660991303215516,0.34867703660403215,2
100,26.0,33.05,6.0,2,3,False,35.8158268344098,128.763923521215,2483.0,367.0,196.0,654.0,3194.0,334.0,107.0,True,False,False,,5.585648549770199,1.073256267554819,0.32111839468419456,1.0872785393655429,2
100,24.0,33.05,6.0,1,3,False,35.8158268344098,128.763923521215,2483.0,367.0,196.0,654.0,3194.0,334.0,107.0,True,False,False,,5.585648549770199,1.073256267554819,0.32111839468419456,1.0872785393655429,2
100,28.0,33.05,6.0,3,4,False,35.8158268344098,128.763923521215,2483.0,367.0,196.0,654.0,3194.0,334.0,107.0,True,True,False,,5.585648549770199,1.073256267554819,0.32111839468419456,1.0872785393655429,2
200,42.0,30.0,6.0,3,4,True,35.8409388484148,128.755745886485,580.0,94.0,43.0,185.0,2027.0,12.0,162.0,True,True,False,,-1.5831059679369393,0.5153384292105099,0.06637066981517198,-0.43767473093879905,0
100,23.0,25.5,29.0,2,3,False,35.826012000758,128.728327935789,894.0,364.0,24.0,241.0,1011.0,121.0,199.0,True,False,False,,-0.3444231314570887,-1.212867500906894,-1.2512115595538889,0.5414494430376532,2
200,35.0,29.75,6.0,3,4,False,35.84416333999101,128.69625463138928,300.0,34.0,34.0,72.0,118.0,195.0,187.0,False,False,False,,-1.9397362901232262,-1.6894468829635665,-0.34801155963924596,3.2573603748407782,2
70,24.0,20.1,6.0,1,3,False,35.8435975057204,128.752976423364,814.0,293.0,293.0,571.0,1967.0,185.0,287.0,True,True,False,,2.867330087858195,-2.566868615698966,1.828145233440383,-0.17881589546535204,3
70,20.0,20.1,6.0,2,3,False,35.8440733879429,128.752124071925,869.0,385.0,258.0,662.0,1939.0,203.0,245.0,True,True,False,,3.3439710115233914,-2.470396110268503,0.7668247822925396,-0.11327152525932863,3
70,21.0,20.1,6.0,1,3,False,35.8432956103835,128.752718326191,781.0,287.0,259.0,563.0,1929.0,155.0,255.0,True,True,False,,2.389084338466681,-2.211285903610111,1.3242505875296446,-0.3168034146866047,3
70,28.0,20.1,6.0,2,3,False,35.8406769754407,128.752598835704,490.0,189.0,160.0,352.0,1762.0,46.0,122.0,True,True,False,,0.015880449523154247,-0.6151328480662165,-0.06243948015587694,-0.5117171463301836,3
200,37.0,27.0,6.0,3,4,False,35.8392217870554,128.759495008596,682.0,446.0,130.0,140.0,2270.0,39.0,105.0,False,True,False,,0.34656695788563174,0.19406381179426616,-1.045371960529199,-1.6795737524319498,1
200,30.0,28.0,16.0,2,4,False,35.8305119648581,128.730394458983,434.0,201.0,109.0,296.0,537.0,56.0,204.0,True,False,False,,-1.100412648181212,-2.1888894549346376,-0.2786526541775825,0.40572475137001307,2
100,33.0,23.14,6.0,3,3,False,35.8390759800663,128.753461241684,316.0,21.0,2.0,172.0,1754.0,2.0,224.0,False,True,False,,-2.5476518378436825,0.005423735986449213,0.37446918497642534,-0.10263923996356793,1
200,30.0,26.45,7.0,4,4,False,35.8379224373469,128.754239954949,221.0,153.0,1.0,80.0,1775.0,67.0,110.0,True,True,False,,-1.850629148887501,0.557305562801884,-1.0798115623105438,0.4384208474840979,3
150,29.0,23.14,6.0,2,3,False,35.8388113370622,128.754342753277,312.0,64.0,54.0,92.0,1817.0,85.0,207.0,True,True,False,,-1.642056414623608,-0.08142432773935616,0.5161190904112481,0.5822434835111935,3
200,35.0,40.0,6.0,4,4,False,35.8314500261897,128.748694455965,655.0,796.0,13.0,728.0,1201.0,28.0,129.0,True,True,False,,1.4828677516215847,-2.237061925570633,-4.109531914604002,-2.195554869819024,3
200,32.0,27.0,6.0,3,4,False,35.8395157336913,128.760639068462,789.0,406.0,116.0,224.0,2379.0,133.0,164.0,True,True,False,,1.0788852041384438,-0.08718671947243634,-0.5182850452509753,-0.6019060509486927,3
200,43.0,25.5,6.0,2,3,False,35.8393274548845,128.750769223076,388.0,259.0,165.0,361.0,1545.0,124.0,339.0,False,True,False,,0.3954290475191811,-2.561551387723175,1.2995576266894355,-0.1450147357646392,1
150,35.0,29.75,11.0,2,3,False,35.838827603984,128.754715952571,329.0,61.0,63.0,74.0,1849.0,117.0,219.0,True,True,False,,-1.3973557868662647,-0.14767263760485802,0.7193810741995531,0.903043490905064,3
100,27.0,33.06,24.0,3,3,False,35.8164702840775,128.762618412947,2372.0,284.0,82.0,645.0,3057.0,209.0,37.0,True,True,False,,3.6190550441162013,2.123531550500246,-0.8147811683945272,0.4876478356898104,2
200,35.0,20.0,6.0,2,3,False,35.8408817488998,128.753960832477,522.0,135.0,97.0,312.0,1880.0,135.0,23.0,True,True,False,,0.17717571081077377,0.5593806432872351,-1.0517671919188434,1.0519695413970742,3
200,31.0,39.67,6.0,2,4,True,35.8149696639775,128.755685157312,2383.0,82.0,58.0,250.0,2706.0,148.0,123.0,True,False,False,,1.1242237877780654,2.4279803346731086,0.768061150894532,0.7409266334417772,0
200,42.0,29.75,11.0,3,4,True,35.840982468128,128.755831843447,588.0,95.0,49.0,182.0,2036.0,13.0,169.0,False,True,False,,-1.5405354059142895,0.459315428564146,0.1732347656356149,-0.4669262267660624,0
150,38.0,27.0,6.0,2,4,False,35.8410557143652,128.755610898279,587.0,76.0,58.0,202.0,2022.0,29.0,149.0,True,True,False,,-1.3511395879851715,0.5180349492462387,0.12989586087993837,-0.19269049166900318,3
200,42.0,27.0,6.0,3,4,False,35.8409388484141,128.755745886485,580.0,94.0,43.0,185.0,2027.0,12.0,162.0,True,True,False,,-1.5831059679369393,0.5153384292105099,0.06637066981517198,-0.43767473093879905,3
200,30.0,27.5,6.0,4,4,False,35.8388993179307,128.758925912597,620.0,397.0,96.0,100.0,2211.0,62.0,128.0,False,True,False,,-0.05710363428056135,0.24030732843840708,-0.9288118943805018,-1.1241194382166646,1
150,35.0,33.05,26.0,3,3,False,35.8408589934826,128.753735669256,516.0,153.0,105.0,317.0,1861.0,133.0,26.0,True,True,False,,0.26452922594622086,0.4373467968271117,-1.0553697943004015,0.9455007165430428,3
200,36.0,27.0,7.0,1,3,False,35.838657159848,128.75392889032,282.0,66.0,45.0,112.0,1776.0,62.0,185.0,False,True,False,,-1.8196836135355223,0.021529198434547397,0.22287960956100228,0.397255473416735,1
200,32.0,26.45,6.0,3,4,False,35.8395527876078,128.756802879509,509.0,204.0,58.0,48.0,2053.0,58.0,143.0,True,True,False,,-1.2003343718539101,0.5349499499657653,-0.346998940159664,-0.2725024301299599,3
200,47.0,40.0,6.0,3,4,False,35.8386709827854,128.757465920057,493.0,273.0,99.0,84.0,2078.0,116.0,190.0,True,True,False,,-0.2732346203181662,-0.1897456514184848,0.014079591342031775,-0.07876369353071462,3
100,34.0,29.75,7.134969325153374,2,3,False,35.8378143531169,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,False,True,False,,-1.3356410392544444,-0.9972950508051063,-0.4489504796990515,-0.1696781719573983,1
200,45.0,27.0,6.0,1,3,False,35.8395802688636,128.752860895366,367.0,82.0,66.0,249.0,1727.0,67.0,188.0,True,True,False,,-1.2136516760557208,-0.36190595018536326,0.23436632840004884,0.3235107673381378,3
200,33.0,27.0,6.0,2,4,True,35.8400713261704,128.759110051194,704.0,397.0,78.0,75.0,2268.0,71.0,16.0,False,True,False,,0.042671585685374123,1.2021549791959059,-1.904189524743751,-0.7712854517940015,0
200,42.0,40.0,6.0,2,4,False,35.8399098694701,128.754437223397,428.0,62.0,20.0,196.0,1872.0,114.0,139.0,True,True,False,,-1.2080947669918225,0.45366179953774577,-0.3167998171783595,1.102376889046097,3
200,33.0,30.0,6.0,4,4,False,35.8382044997829,128.754782238973,276.0,130.0,20.0,24.0,1831.0,118.0,154.0,False,True,False,,-1.5659340729002122,0.3744884970953391,-0.4064190383260694,0.95488619202265,1
200,35.0,30.0,6.0,2,4,False,35.8402135342987,128.75631921638,538.0,185.0,53.0,95.0,2040.0,79.0,161.0,False,True,False,,-1.0254849060668028,0.38359293721209803,-0.19868049500511267,0.01764485170592377,1
200,38.0,30.0,6.0,3,4,True,35.8392882215578,128.756432833482,465.0,170.0,14.0,92.0,2012.0,14.0,188.0,False,True,False,,-1.8950089460482369,0.40419251003184137,-0.2278200182894726,-0.6132415903115438,0
200,30.0,30.0,6.0,3,4,False,35.8405656533684,128.756210997979,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,False,True,False,,-1.3443912626672747,0.42545849842592703,-0.05823455550008961,-0.24448781107751133,1
200,28.0,19.83,6.0,3,4,False,35.840091324207,128.759578183537,740.0,435.0,42.0,116.0,2309.0,83.0,58.0,True,True,False,,0.09818532827227648,1.0139074776121566,-2.0000107502242086,-0.7820975556232898,3
200,29.0,19.83,6.0,3,4,False,35.837721345709,128.757911649358,483.0,353.0,124.0,178.0,2087.0,191.0,275.0,True,True,False,,0.8024897923775764,-1.2344313770666469,0.4604851926947609,0.24244079863380763,3
200,36.0,30.0,7.0,1,3,False,35.8386598910617,128.753933155839,282.0,66.0,44.0,112.0,1776.0,62.0,185.0,True,True,False,,-1.8263113435815177,0.02621357480604461,0.2153482348540645,0.40025644112156605,3
100,32.0,29.8,6.0,3,4,False,35.8394972694718,128.756193307234,468.0,149.0,38.0,100.0,2000.0,38.0,194.0,True,True,False,,-1.6151564855340292,0.24644022865499352,0.0722646190533725,-0.33263471263989036,3
200,40.0,40.0,6.0,2,3,False,35.8428497159164,128.748700239429,821.0,195.0,88.0,770.0,1617.0,46.0,117.0,True,True,False,,0.7931521294019298,-0.908325246467768,-0.9558694009393701,-0.33088812904983406,3
100,27.0,27.0,6.0,2,3,False,35.8413709870081,128.751668195445,576.0,299.0,195.0,465.0,1729.0,68.0,200.0,False,True,False,,0.96174520545666,-1.6832176717725738,0.2963254360821576,-0.9180744457495218,1
200,30.0,27.0,6.0,1,3,False,35.8428497159164,128.748700239429,821.0,195.0,88.0,770.0,1617.0,46.0,117.0,False,True,False,,0.7931521294019298,-0.908325246467768,-0.9558694009393701,-0.33088812904983406,1
200,38.0,27.0,6.0,3,4,True,35.8392882215578,128.756432833482,465.0,170.0,14.0,92.0,2012.0,14.0,188.0,True,True,False,,-1.8950089460482369,0.40419251003184137,-0.2278200182894726,-0.6132415903115438,0
100,25.0,27.0,6.0,3,3,False,35.8225547050177,128.75613613992,1554.0,196.0,75.0,234.0,2192.0,61.0,254.0,True,True,False,,-0.026539843661340844,0.2823983882287681,1.0118929978950006,-0.6436705681492132,3
200,42.0,25.0,6.0,2,4,True,35.8398192414954,128.755083308001,442.0,70.0,46.0,178.0,1921.0,54.0,177.0,False,True,False,,-1.505678539308194,0.21747071751183647,0.2117394816907425,0.18159649314618442,0
300,35.0,39.67,6.0,2,4,False,35.814678552992,128.753589965468,2403.0,215.0,86.0,260.0,2608.0,110.0,94.0,True,False,False,,1.450495873682479,2.15917702914659,0.1605459540764088,-0.14601041382516203,2
200,30.0,27.0,6.0,4,4,False,35.8405656533684,128.756210997979,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,True,True,False,,-1.3443912626672747,0.42545849842592703,-0.05823455550008961,-0.24448781107751133,3
100,30.0,34.0,6.0,2,3,False,35.8215002216798,128.75540124409,1659.0,81.0,42.0,105.0,2202.0,65.0,124.0,True,True,False,,-0.6571511849027191,1.7956390762446583,0.3355377174174282,0.20439248212625122,3
100,28.0,20.1,6.0,3,3,False,35.8425321797142,128.753533346217,698.0,176.0,250.0,451.0,1940.0,77.0,159.0,True,True,False,,1.2265870301982928,-1.1195111237435946,1.0262649152160963,-0.5957814352730233,3
200,39.0,25.0,6.0,3,4,False,35.8389685278027,128.758550172723,594.0,363.0,116.0,67.0,2181.0,74.0,125.0,True,False,False,,-0.05088390091321685,0.22667650640743991,-0.6578253376332929,-0.8843616999299054,2
100,30.0,23.14,6.0,2,3,False,35.8387264464304,128.754441812874,308.0,71.0,67.0,79.0,1822.0,96.0,201.0,False,True,False,,-1.4831568653747138,-0.10154068988784133,0.5443664865626912,0.6605763694236798,1
100,28.0,20.1,6.0,3,3,False,35.8404514769857,128.753410400474,467.0,140.0,99.0,289.0,1814.0,120.0,80.0,False,True,False,,-0.10086575960968668,0.11706494445862867,-0.6157980338103598,0.7884511205041399,1
100,22.0,20.1,7.0,3,3,False,35.8399191547025,128.75240564293,407.0,137.0,117.0,304.0,1707.0,57.0,183.0,True,True,False,,-0.6219568509683224,-0.7523835366345984,0.3121805030800214,-0.13699573261714323,3
200,35.0,33.05,6.0,2,4,False,35.8324896973947,128.745983763936,478.0,547.0,10.0,818.0,946.0,232.0,168.0,False,True,False,,2.157343931019246,-2.7355249577032343,-3.0770324760543364,1.1881713186643317,1
100,30.0,39.67,6.0,3,4,False,35.8309654695208,128.748281028699,720.0,767.0,79.0,794.0,1173.0,91.0,118.0,True,False,False,,2.5019783111801175,-2.576592976627715,-3.6411427003778263,-1.52355265929259,2
100,26.0,29.4,6.0,2,3,False,35.8229785279371,128.717669168947,1574.0,109.0,328.0,205.0,1332.0,242.0,184.0,False,False,False,,2.2995756750951,-1.3034200381409735,2.358274879335404,1.7844563945911283,2
200,27.0,35.5,6.0,2,3,False,35.8010841681901,128.73731712558,3687.0,332.0,26.0,358.0,2549.0,27.0,95.0,True,False,False,,1.8168991121294453,2.921873826627345,-0.36396765442860013,-1.3711615039554972,2
100,35.0,23.1,6.0,2,3,False,35.8409622597752,128.752445193237,522.0,223.0,194.0,385.0,1765.0,19.0,128.0,True,True,False,,0.24651475933786943,-0.8852094233541113,0.0937594801515629,-1.0784532550210826,3
70,24.0,33.0,6.0,2,3,False,35.8434670490915,128.752937582653,800.0,285.0,284.0,562.0,1956.0,171.0,275.0,True,True,False,,2.6612017881529875,-2.425059293987011,1.697887491707496,-0.25422897136781136,3
100,27.0,26.44,15.0,2,3,False,35.840096880667,128.751044328208,455.0,254.0,233.0,408.0,1608.0,121.0,276.0,True,True,False,,1.0845737479511919,-2.428582946828092,1.329936687720749,-0.2971435730511491,3
200,37.0,27.0,6.0,2,3,False,35.8396628321723,128.752390043449,379.0,124.0,109.0,289.0,1693.0,32.0,205.0,False,True,False,,-0.98345836585999,-0.8183442902882785,0.4890126500572522,-0.391995180391466,1
200,32.0,25.0,6.0,2,4,True,35.8443373695665,128.759925771967,1100.0,234.0,64.0,341.0,2537.0,128.0,129.0,True,True,False,,0.8186344023839617,0.8892376070566577,-0.3971800853103636,0.035998867563245183,0
200,38.0,25.0,6.0,3,5,True,35.8415726717686,128.757627336635,729.0,224.0,117.0,164.0,2210.0,31.0,122.0,True,True,False,,-0.40138380197301193,0.49739834184776927,-0.10358230789184622,-0.941047096216183,0
200,35.0,33.06,6.0,2,4,False,35.8382637992626,128.764932287759,1111.0,224.0,89.0,330.0,2716.0,85.0,56.0,True,True,False,,0.8034529243026932,1.5197744818120085,-0.6672549860070374,-0.48392680728102155,3
100,27.0,25.0,6.0,1,4,False,35.8430837825354,128.763952609876,1254.0,327.0,76.0,140.0,2799.0,116.0,143.0,True,True,False,,0.7607649830366228,1.3076400293031292,-0.24571404064418853,-0.6267897418086243,3
100,30.0,25.0,6.0,2,4,False,35.839260004356,128.764219632285,1077.0,136.0,135.0,211.0,2680.0,75.0,98.0,False,False,False,,0.3768865527859621,1.3510455055660162,0.4650775206591101,-0.45079537851088874,2
100,20.0,20.0,6.0,2,5,True,35.8427170069011,128.76340760983,1191.0,309.0,49.0,96.0,2737.0,54.0,81.0,True,True,False,,-0.023106907726619948,1.8921254828039182,-0.8724958422654303,-1.0336361214255763,0
200,38.0,27.0,6.0,4,4,False,35.8372434676934,128.752385623606,116.0,246.0,32.0,96.0,1593.0,105.0,130.0,False,True,False,,-1.2388496629706036,-0.21989145334908303,-1.205387864354698,0.5425399161402026,1
200,35.0,33.0,6.0,2,4,False,35.8373442163176,128.751458465619,173.0,285.0,38.0,177.0,1517.0,105.0,215.0,True,True,False,,-0.9814924494735672,-1.054070312795959,-0.7065821794634012,0.24212571468884664,3
300,37.0,24.24,6.0,2,4,True,35.8272652799756,128.734638519651,943.0,95.0,29.0,247.0,641.0,75.0,233.0,True,False,False,,-1.6020685420523169,-1.2799408461734176,0.06724173261046777,1.1279342187337802,0
100,25.0,27.0,6.0,3,4,False,35.8381154476728,128.754728152999,265.0,139.0,21.0,31.0,1824.0,107.0,143.0,True,True,False,,-1.5902229349890284,0.40694181417333625,-0.5357787460572331,0.8147332301489447,3
200,37.0,27.0,6.0,2,4,False,35.8409524353182,128.756665752015,623.0,157.0,82.0,138.0,2102.0,75.0,148.0,True,True,False,,-0.7313793273519856,0.437874152850152,0.05134822423312046,-0.04594421778271538,3
200,40.0,27.0,6.0,4,4,False,35.8369375397417,128.752292685289,89.0,280.0,51.0,93.0,1575.0,108.0,136.0,True,True,False,,-1.0333787051954695,-0.4468840827935312,-1.170554973831458,0.400695350972297,3
150,32.0,27.0,6.0,4,4,False,35.8408197089072,128.755382805088,554.0,92.0,45.0,202.0,1992.0,41.0,133.0,True,True,False,,-1.3196218028087392,0.5872069056603872,-0.19257061342658083,-0.016015054118395627,3
200,48.0,27.0,6.0,1,3,False,35.8390467236721,128.753224541774,310.0,41.0,21.0,188.0,1733.0,21.0,232.0,True,True,False,,-2.2090850988121313,-0.24421717472573995,0.4701119096632566,-0.012913178837512092,3
200,48.0,27.0,6.0,2,3,False,35.8390467236721,128.753224541774,310.0,41.0,21.0,188.0,1733.0,21.0,232.0,True,True,False,,-2.2090850988121313,-0.24421717472573995,0.4701119096632566,-0.012913178837512092,3
200,32.0,27.0,6.0,1,3,False,35.840129470245,128.752455534077,430.0,148.0,125.0,316.0,1721.0,80.0,164.0,True,True,False,,-0.2953593787503898,-0.698477527355265,0.16932954770041828,0.09640476843187884,3
150,40.0,27.0,6.0,2,4,False,35.8410454705292,128.755633581429,586.0,78.0,56.0,200.0,2023.0,27.0,151.0,True,True,False,,-1.3808276514612454,0.5163167504081343,0.12506675609217455,-0.22161115149451582,3
200,36.0,26.45,6.0,2,3,False,35.8392551954616,128.753653877076,339.0,6.0,11.0,171.0,1778.0,28.0,202.0,True,True,False,,-2.293964276320987,0.15351979917385372,0.33707977477975604,0.2591783631311551,3
100,30.0,40.0,6.0,3,4,False,35.8165066034343,128.762304785647,2358.0,260.0,56.0,636.0,3032.0,181.0,42.0,True,True,False,,3.125002470324919,2.262746436593986,-0.8694021127248995,0.33043234971705787,2
300,33.0,26.2,7.0,2,3,False,35.824379456883,128.723645511913,1156.0,199.0,89.0,126.0,1200.0,72.0,154.0,True,False,False,,-0.7365965769724304,-0.2938694494988348,-0.15660991303215516,0.34867703660403215,2
150,35.0,27.0,6.0,2,4,False,35.8382278221322,128.757877784884,502.0,325.0,122.0,122.0,2099.0,174.0,224.0,False,True,False,,0.520129447954671,-0.7047373419017973,0.21075128119646527,0.25785747083567767,1
200,36.0,27.0,6.0,3,3,False,35.8394776528494,128.753581859678,362.0,31.0,0.0,193.0,1782.0,48.0,179.0,True,True,False,,-2.047767736723096,0.270682801404055,-0.05130429285862283,0.4760711902248978,3
200,35.0,27.0,6.0,2,3,False,35.8408817488998,128.753960832477,522.0,135.0,97.0,312.0,1880.0,135.0,23.0,True,True,False,,0.17717571081077377,0.5593806432872351,-1.0517671919188434,1.0519695413970742,3
100,35.0,26.45,6.0,2,3,False,35.8384558973505,128.75450568527,284.0,100.0,58.0,56.0,1817.0,116.0,174.0,True,True,False,,-1.3586483137300323,0.06077047793030819,0.13866950441580134,0.8847296441050586,3
100,35.0,29.75,7.134969325153374,2,3,False,35.8378143531169,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,True,True,False,,-1.3356410392544444,-0.9972950508051063,-0.4489504796990515,-0.1696781719573983,3
200,35.0,29.75,11.0,2,4,False,35.8405656533677,128.75621099798,565.0,152.0,41.0,126.0,2047.0,47.0,173.0,True,True,False,,-1.3443912626672747,0.42545849842592703,-0.05823455550008961,-0.24448781107751133,3
200,37.0,26.45,6.0,2,4,False,35.8399077379254,128.76191036205,910.0,286.0,86.0,179.0,2501.0,216.0,87.0,True,True,False,,1.2400924546161227,0.9932271732029126,-0.7635135338841171,0.9814015748793572,3
150,35.0,26.45,6.0,1,3,False,35.8388113370615,128.754342753278,312.0,64.0,54.0,92.0,1817.0,85.0,207.0,True,True,False,,-1.642056414623608,-0.08142432773935616,0.5161190904112481,0.5822434835111935,3
300,45.0,30.0,6.0,1,3,False,35.8233251312041,128.754417512895,1447.0,159.0,137.0,266.0,2015.0,139.0,242.0,True,True,False,,0.7832466983144829,-0.24697936664996714,1.3768526736034767,0.3619343134364422,3
300,45.0,30.0,6.0,3,3,False,35.8233251312041,128.754417512895,1447.0,159.0,137.0,266.0,2015.0,139.0,242.0,True,True,False,,0.7832466983144829,-0.24697936664996714,1.3768526736034767,0.3619343134364422,3
200,49.0,40.0,6.0,1,4,False,35.8373416662741,128.751157397615,194.0,305.0,12.0,203.0,1491.0,113.0,241.0,True,True,False,,-1.0022531026324102,-1.2039008892939156,-0.8002459770381097,0.3009152088511725,3
200,40.0,30.0,6.0,2,4,False,35.8385715940321,128.758235413381,548.0,343.0,105.0,88.0,2140.0,126.0,176.0,True,True,False,,0.13434911661374524,-0.17187282845603405,-0.30762019795592077,-0.245192362461236,3
200,35.0,30.0,6.0,3,4,False,35.8225734928294,128.757372021792,1577.0,245.0,183.0,319.0,2286.0,128.0,311.0,True,True,False,,1.5251516224921997,-0.7755633895390414,2.039713376222334,-0.5547546631776105,3
200,38.0,23.14,6.0,2,4,False,35.8380704794718,128.756572093403,390.0,232.0,36.0,138.0,1981.0,125.0,250.0,False,True,False,,-0.7898945483887893,-0.4798366800589797,0.07404356143933356,0.2949398593047581,1
200,37.0,30.0,6.0,2,4,False,35.8382375042062,128.75924175123,615.0,441.0,18.0,168.0,2217.0,59.0,203.0,True,True,False,,-0.38316940436150815,-0.07421951851755904,-1.1449728375945976,-1.2572813865783288,3
200,35.0,27.0,6.0,3,3,False,35.8388317018315,128.75313902133,285.0,61.0,19.0,185.0,1717.0,38.0,212.0,True,True,False,,-2.048174144963077,-0.18719850169161265,0.19085222415000466,0.17475557869981445,3
300,35.0,35.5,6.0,2,4,False,35.8228932408803,128.73926641188,1257.0,234.0,136.0,158.0,1173.0,201.0,120.0,True,False,False,,0.7790799159213727,-0.4916744241425794,-0.26075004560588794,1.6834352933694314,2
100,27.0,27.0,6.0,2,3,False,35.8218739108939,128.756259003056,1631.0,127.0,90.0,192.0,2242.0,14.0,190.0,True,True,False,,-0.4234875413193227,0.9765561010878957,0.9883309219301487,-0.891584974012841,3
100,25.0,29.75,28.0,1,3,False,35.8378143531176,128.751506539883,210.0,247.0,37.0,197.0,1538.0,62.0,226.0,False,True,False,,-1.3356410392544444,-0.9972950508051063,-0.4489504796990515,-0.1696781719573983,1
200,30.0,39.66,24.0,2,3,False,35.8161177582731,128.762913651929,2418.0,297.0,108.0,625.0,3102.0,238.0,81.0,True,False,False,,3.9803747485740173,1.7799039058252089,-0.27075319184188623,0.5916366583609526,2
100,25.0,39.67,6.0,1,3,False,35.8162160278664,128.762670875616,2400.0,279.0,85.0,623.0,3078.0,215.0,65.0,False,False,False,,3.6022657861411127,2.011499323607527,-0.5073792281713029,0.5026630894984627,2
200,27.0,39.67,6.0,2,3,False,35.8161177582731,128.762913651929,2418.0,297.0,108.0,625.0,3102.0,238.0,81.0,True,False,False,,3.9803747485740173,1.7799039058252089,-0.27075319184188623,0.5916366583609526,2
